,Paths,features0,features1,features2,Type,Labels,Predictions,Confidence,Errors,Accuracy
128,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02108000-EntleBucher/n02108000_3296.jpg,1.8770009,-13.557064,-6.69187,TRAIN,Entlebucher,Entlebucher,99.8479187488556,Correct,1
129,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02105162-malinois/n02105162_6596.jpg,-12.77883,-4.1991453,-0.3711529,TRAIN,Malinois,Malinois,99.589866399765,Correct,1
130,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02089867-Walker_hound/n02089867_2227.jpg,5.2014313,-6.9783287,4.81357,TRAIN,Walker Hound,Walker Hound,98.9715993404388,Correct,1
131,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02111889-Samoyed/n02111889_1020.jpg,12.515007,6.9885497,3.3819215,TRAIN,Samoyed,Samoyed,99.6735513210297,Correct,1
132,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02094114-Norfolk_terrier/n02094114_745.jpg,-6.2835917,10.988697,9.594568,TRAIN,Norfolk Terrier,Norfolk Terrier,99.4397640228272,Correct,1
133,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02085936-Maltese_dog/n02085936_7311.jpg,7.1428785,9.179425,5.7411942,TRAIN,Maltese Dog,Maltese Dog,99.4884192943573,Correct,1
134,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02113978-Mexican_hairless/n02113978_2996.jpg,-6.4874296,-4.708436,-6.056808,TRAIN,Mexican Hairless,Mexican Hairless,99.9518513679504,Correct,1
135,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02094433-Yorkshire_terrier/n02094433_4214.jpg,-6.993576,3.234958,10.819791,TRAIN,Yorkshire Terrier,Yorkshire Terrier,99.8033940792084,Correct,1
136,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02110806-basenji/n02110806_5343.jpg,-2.6417532,-10.662517,6.0339174,TRAIN,Basenji,Basenji,99.6497213840485,Correct,1
137,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02097047-miniature_schnauzer/n02097047_6744.jpg,-1.0459762,13.5452795,-6.499157,TRAIN,Miniature Schnauzer,Miniature Schnauzer,99.8039543628693,Correct,1
138,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02097047-miniature_schnauzer/n02097047_2470.jpg,-1.1143224,13.668059,-6.7755013,TRAIN,Miniature Schnauzer,Miniature Schnauzer,99.6826410293579,Correct,1
139,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02098413-Lhasa/n02098413_18307.jpg,1.2342561,9.138437,3.3515224,TRAIN,Lhasa,Lhasa,99.8809218406677,Correct,1
140,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02093428-American_Staffordshire_terrier/n02093428_15747.jpg,5.892777,-2.369721,-6.800429,TRAIN,American Staffordshire Terrier,American Staffordshire Terrier,99.5855271816254,Correct,1
141,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02100735-English_setter/n02100735_5054.jpg,8.608275,-0.42608058,-1.1396805,TRAIN,English Setter,English Setter,98.9742577075958,Correct,1
142,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02102973-Irish_water_spaniel/n02102973_3840.jpg,-12.826964,5.681633,-8.003451,TRAIN,Irish Water Spaniel,Irish Water Spaniel,99.2222368717194,Correct,1
143,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02105056-groenendael/n02105056_3322.jpg,-3.7973993,-0.40685716,-13.047751,TRAIN,Groenendael,Groenendael,99.7455060482025,Correct,1
144,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02112350-keeshond/n02112350_9769.jpg,5.002148,13.751818,-8.005496,TRAIN,Keeshond,Keeshond,99.8774230480194,Correct,1
145,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02096051-Airedale/n02096051_4514.jpg,-8.300887,7.6139426,3.8714077,TRAIN,Airedale,Airedale,99.904054403305,Correct,1
146,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02115913-dhole/n02115913_4128.jpg,-4.902312,-8.18292,12.846129,TRAIN,Dhole,Dhole,99.9632835388184,Correct,1
147,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02115913-dhole/n02115913_3270.jpg,-4.4520564,-6.6538935,12.869148,TRAIN,Dhole,Dhole,99.8993813991547,Correct,1
148,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02111129-Leonberg/n02111129_207.jpg,-16.839529,-1.327463,-3.030778,TRAIN,Leonberg,Leonberg,99.8542904853821,Correct,1
149,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02106382-Bouvier_des_Flandres/n02106382_108.jpg,-8.81422,8.017912,-9.982596,TRAIN,Bouvier Des Flandres,Bouvier Des Flandres,99.3594467639923,Correct,1
150,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02113978-Mexican_hairless/n02113978_870.jpg,-6.311853,-4.3829308,-6.6573086,TRAIN,Mexican Hairless,Mexican Hairless,99.9421119689941,Correct,1
151,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02097209-standard_schnauzer/n02097209_1186.jpg,-4.595102,10.832484,-5.8223205,TRAIN,Standard Schnauzer,Standard Schnauzer,99.8638093471527,Correct,1
152,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02107574-Greater_Swiss_Mountain_dog/n02107574_2325.jpg,5.9260416,-13.83944,-2.8553126,TRAIN,Greater Swiss Mountain Dog,Greater Swiss Mountain Dog,99.9915480613708,Correct,1
153,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02086910-papillon/n02086910_5031.jpg,13.57865,-1.1642611,6.6204457,TRAIN,Papillon,Papillon,99.7716665267944,Correct,1
154,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02090622-borzoi/n02090622_6639.jpg,8.676982,-1.78324,4.1167326,TRAIN,Borzoi,Borzoi,99.747222661972,Correct,1
155,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02111500-Great_Pyrenees/n02111500_5500.jpg,6.296115,4.5118833,1.8475175,TRAIN,Great Pyrenees,Great Pyrenees,99.5170652866364,Correct,1
156,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02101556-clumber/n02101556_5940.jpg,6.0672374,3.4660075,8.118194,TRAIN,Clumber,Clumber,99.5725393295288,Correct,1
157,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02099849-Chesapeake_Bay_retriever/n02099849_3266.jpg,-11.123447,-5.955006,-5.632873,TRAIN,Chesapeake Bay Retriever,Chesapeake Bay Retriever,99.8786628246307,Correct,1
158,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02091467-Norwegian_elkhound/n02091467_5134.jpg,3.804298,6.192597,-13.843004,TRAIN,Norwegian Elkhound,Norwegian Elkhound,99.7406303882599,Correct,1
159,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02088094-Afghan_hound/n02088094_5504.jpg,-5.9513655,5.2233186,-3.5868263,TRAIN,Afghan Hound,Afghan Hound,99.8770773410797,Correct,1
160,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02093256-Staffordshire_bullterrier/n02093256_5654.jpg,3.6516604,-5.6735835,-11.610846,TRAIN,Staffordshire Bullterrier,Staffordshire Bullterrier,99.9083042144775,Correct,1
161,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02097047-miniature_schnauzer/n02097047_6936.jpg,-2.3307958,14.041555,-7.110657,TRAIN,Miniature Schnauzer,Miniature Schnauzer,99.8736560344696,Correct,1
162,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02092002-Scottish_deerhound/n02092002_759.jpg,0.37342635,9.9502535,-11.183661,TRAIN,Scottish Deerhound,Scottish Deerhound,99.965763092041,Correct,1
163,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02107312-miniature_pinscher/n02107312_6246.jpg,-5.7985373,-13.628105,-1.992588,TRAIN,Miniature Pinscher,Miniature Pinscher,99.8156130313873,Correct,1
164,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02097209-standard_schnauzer/n02097209_632.jpg,-4.3614364,10.833324,-5.45902,TRAIN,Standard Schnauzer,Standard Schnauzer,99.7565865516663,Correct,1
165,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02107312-miniature_pinscher/n02107312_2487.jpg,-6.9596806,-13.202986,-1.1420037,TRAIN,Miniature Pinscher,Miniature Pinscher,99.4755029678345,Correct,1
166,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02095314-wire-haired_fox_terrier/n02095314_227.jpg,0.61635387,6.8269715,9.926235,TRAIN,Wire,Wire,99.9363720417023,Correct,1
167,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02107312-miniature_pinscher/n02107312_7212.jpg,-5.9469256,-14.11046,-2.003732,TRAIN,Miniature Pinscher,Miniature Pinscher,99.9107182025909,Correct,1
168,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02096177-cairn/n02096177_4801.jpg,-8.150975,13.75276,-0.16386916,TRAIN,Cairn,Cairn,99.616926908493,Correct,1
169,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02091032-Italian_greyhound/n02091032_8244.jpg,0.987,-6.1553936,-0.4490542,TRAIN,Italian Greyhound,Italian Greyhound,99.87952709198,Correct,1
170,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02093991-Irish_terrier/n02093991_3695.jpg,-6.0097694,-2.2028682,11.58769,TRAIN,Irish Terrier,Irish Terrier,99.7275769710541,Correct,1
171,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02091635-otterhound/n02091635_4003.jpg,-8.856805,3.5283475,0.8531022,TRAIN,Otterhound,Otterhound,99.4538724422455,Correct,1
172,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02109525-Saint_Bernard/n02109525_10374.jpg,8.185036,-8.178689,0.25266302,TRAIN,Saint Bernard,Saint Bernard,99.622631072998,Correct,1
173,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02088466-bloodhound/n02088466_8950.jpg,-12.877841,-5.394029,6.712484,TRAIN,Bloodhound,Bloodhound,99.0762412548065,Correct,1
174,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02111277-Newfoundland/n02111277_3206.jpg,-0.021417506,1.3675032,-10.501879,TRAIN,Newfoundland,Newfoundland,99.7541546821594,Correct,1
175,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02099601-golden_retriever/n02099601_6194.jpg,-0.54918987,1.1893231,10.850871,TRAIN,Golden Retriever,Golden Retriever,99.6249139308929,Correct,1
176,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02093256-Staffordshire_bullterrier/n02093256_1757.jpg,4.0358276,-5.768542,-9.396481,TRAIN,Staffordshire Bullterrier,Staffordshire Bullterrier,99.6621131896973,Correct,1
177,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02091467-Norwegian_elkhound/n02091467_402.jpg,4.705482,5.5967994,-12.815807,TRAIN,Norwegian Elkhound,Norwegian Elkhound,99.7159242630005,Correct,1
178,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02089973-English_foxhound/n02089973_888.jpg,5.0389147,-7.3803477,7.3815036,TRAIN,English Foxhound,English Foxhound,98.7991750240326,Correct,1
179,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02110063-malamute/n02110063_14782.jpg,10.473815,4.1064906,-10.490899,TRAIN,Malamute,Malamute,99.9645233154297,Correct,1
180,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02116738-African_hunting_dog/n02116738_634.jpg,6.460014,-0.105616145,-14.122174,TRAIN,African Hunting Dog,African Hunting Dog,99.9942302703857,Correct,1
181,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02111889-Samoyed/n02111889_6859.jpg,11.34299,6.1530485,3.0740452,TRAIN,Samoyed,Samoyed,99.9120891094208,Correct,1
182,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02116738-African_hunting_dog/n02116738_8945.jpg,6.285699,-0.10059596,-14.380081,TRAIN,African Hunting Dog,African Hunting Dog,99.8792767524719,Correct,1
183,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02089078-black-and-tan_coonhound/n02089078_1366.jpg,-5.0930486,-10.855802,-9.69053,TRAIN,Black,Black,99.9317765235901,Correct,1
184,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02102318-cocker_spaniel/n02102318_2983.jpg,-2.7054658,1.1125172,7.0079765,TRAIN,Cocker Spaniel,Cocker Spaniel,99.7586250305176,Correct,1
185,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02111889-Samoyed/n02111889_5474.jpg,12.5785675,6.244559,3.9566126,TRAIN,Samoyed,Samoyed,99.7374653816223,Correct,1
186,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02107142-Doberman/n02107142_16400.jpg,-5.7950454,-8.666749,-5.3891,TRAIN,Doberman,Doberman,98.9379465579987,Correct,1
187,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02113624-toy_poodle/n02113624_1606.jpg,-3.0711014,15.396086,1.7535522,TRAIN,Toy Poodle,Toy Poodle,99.5624840259552,Correct,1
188,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02091032-Italian_greyhound/n02091032_11812.jpg,0.6702333,-5.990455,0.52819836,TRAIN,Italian Greyhound,Italian Greyhound,99.5307981967926,Correct,1
189,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02097209-standard_schnauzer/n02097209_2956.jpg,-4.0696974,11.302902,-6.01942,TRAIN,Standard Schnauzer,Standard Schnauzer,99.8337388038635,Correct,1
190,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02097047-miniature_schnauzer/n02097047_1392.jpg,-1.4875468,13.179052,-6.808565,TRAIN,Miniature Schnauzer,Miniature Schnauzer,99.696546792984,Correct,1
191,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02091244-Ibizan_hound/n02091244_4031.jpg,1.4772261,-11.31163,11.790341,TRAIN,Ibizan Hound,Ibizan Hound,99.9293446540832,Correct,1
192,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02108422-bull_mastiff/n02108422_2207.jpg,-11.705244,-9.264401,-0.4727048,TRAIN,Bull Mastiff,Bull Mastiff,99.8191893100738,Correct,1
193,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02093754-Border_terrier/n02093754_6432.jpg,-14.09628,5.6732697,0.5531304,TRAIN,Border Terrier,Border Terrier,99.8570799827576,Correct,1
194,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02098413-Lhasa/n02098413_6535.jpg,2.4566722,9.748841,2.678512,TRAIN,Lhasa,Lhasa,99.8030126094818,Correct,1
195,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02106382-Bouvier_des_Flandres/n02106382_1861.jpg,-8.427261,7.0687456,-9.864815,TRAIN,Bouvier Des Flandres,Bouvier Des Flandres,99.6312916278839,Correct,1
196,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02093991-Irish_terrier/n02093991_180.jpg,-5.9743094,-1.8288922,12.759972,TRAIN,Irish Terrier,Irish Terrier,98.7664997577667,Correct,1
197,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02105412-kelpie/n02105412_7026.jpg,-2.2267568,-9.460403,-1.3534317,TRAIN,Kelpie,Kelpie,99.3836224079132,Correct,1
198,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02094258-Norwich_terrier/n02094258_1408.jpg,-5.5752816,10.2927065,10.062865,TRAIN,Norwich Terrier,Norfolk Terrier,65.3611242771149,Incorrect,0
199,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02111129-Leonberg/n02111129_2211.jpg,-15.560834,-0.84137326,-1.987392,TRAIN,Leonberg,Leonberg,99.8421311378479,Correct,1
200,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02091134-whippet/n02091134_18824.jpg,4.007292,-3.718837,0.19330613,TRAIN,Whippet,Whippet,99.8733222484589,Correct,1
201,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02096294-Australian_terrier/n02096294_38.jpg,-9.237219,4.398664,14.1746645,TRAIN,Australian Terrier,Australian Terrier,99.5483636856079,Correct,1
202,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02107574-Greater_Swiss_Mountain_dog/n02107574_1952.jpg,4.5359263,-12.429145,-2.6742156,TRAIN,Greater Swiss Mountain Dog,Greater Swiss Mountain Dog,98.741865158081,Correct,1
203,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02111277-Newfoundland/n02111277_6096.jpg,0.056338858,2.504753,-9.012649,TRAIN,Newfoundland,Newfoundland,99.9132454395294,Correct,1
204,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02097298-Scotch_terrier/n02097298_9251.jpg,-1.4034052,4.5527945,-14.312859,TRAIN,Scotch Terrier,Scotch Terrier,99.7043192386627,Correct,1
205,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02107683-Bernese_mountain_dog/n02107683_6916.jpg,7.4027967,-12.516159,-9.767908,TRAIN,Bernese Mountain Dog,Bernese Mountain Dog,99.8764634132385,Correct,1
206,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02105505-komondor/n02105505_955.jpg,1.4168234,16.927183,-1.6154429,TRAIN,Komondor,Komondor,99.958211183548,Correct,1
207,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02097658-silky_terrier/n02097658_188.jpg,-11.90939,3.8528235,7.64465,TRAIN,Silky Terrier,Silky Terrier,99.9604642391205,Correct,1
208,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02099849-Chesapeake_Bay_retriever/n02099849_31.jpg,-12.292999,-5.3923917,-6.2122903,TRAIN,Chesapeake Bay Retriever,Chesapeake Bay Retriever,99.7183978557587,Correct,1
209,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02093754-Border_terrier/n02093754_1536.jpg,-15.318,6.548113,1.7066672,TRAIN,Border Terrier,Border Terrier,99.8362481594086,Correct,1
210,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02096437-Dandie_Dinmont/n02096437_960.jpg,-2.5219297,14.138837,5.92945,TRAIN,Dandie Dinmont,Dandie Dinmont,99.8207092285156,Correct,1
211,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02088238-basset/n02088238_8520.jpg,6.1889424,-12.580304,3.213008,TRAIN,Basset,Basset,99.2830693721771,Correct,1
212,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02090622-borzoi/n02090622_10619.jpg,8.027454,0.040482193,5.117427,TRAIN,Borzoi,Borzoi,99.3976056575775,Correct,1
213,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02111277-Newfoundland/n02111277_3470.jpg,-0.047694772,1.3535795,-9.3344755,TRAIN,Newfoundland,Newfoundland,99.8084187507629,Correct,1
